customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,customer_value,is_repeat,has_discount,age_group
3127,57,Female,Sunglasses,Accessories,76.0,Maine,L,Lavender,Winter,2.6,No,Store Pickup,No,28.0,Bank Transfer,Bi-Weekly,2128.0,1,0,Mid
3759,61,Female,Sandals,Footwear,54.0,Indiana,S,Black,Spring,2.7,No,Store Pickup,No,23.0,Bank Transfer,Quarterly,1242.0,1,0,Senior
1877,54,Male,Skirt,Clothing,36.0,Illinois,M,Gray,Fall,2.6,No,Standard,No,20.0,Venmo,Quarterly,720.0,1,0,Mid
1564,68,Male,Pants,Clothing,44.0,Kansas,M,Teal,Fall,4.3,No,Next Day Air,Yes,8.0,Cash,Weekly,352.0,1,1,Senior
1610,33,Male,Shirt,Clothing,93.0,Nevada,S,Brown,Fall,4.1,No,Standard,Yes,3.0,Venmo,Monthly,279.0,1,1,Adult
148,63,Male,Shoes,Footwear,64.0,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,31.0,Bank Transfer,Fortnightly,1984.0,1,1,Senior
2946,32,Female,Belt,Accessories,49.0,Delaware,M,Charcoal,Summer,4.8,No,Free Shipping,No,1.0,Credit Card,Every 3 Months,49.0,0,0,Adult
149,37,Male,Gloves,Accessories,90.0,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,47.0,Debit Card,Annually,4230.0,1,1,Adult
2564,69,Male,Backpack,Accessories,81.0,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,1.0,Venmo,Every 3 Months,81.0,0,0,Senior
470,21,Male,Shorts,Clothing,46.0,Alabama,L,Pink,Fall,4.1,Yes,2-Day Shipping,Yes,30.0,Debit Card,Bi-Weekly,1380.0,1,1,Young
2027,37,Male,Scarf,Accessories,35.0,Maine,M,Orange,Winter,3.6,No,Express,No,45.0,Bank Transfer,Every 3 Months,1575.0,1,0,Adult
2957,52,Female,Dress,Clothing,88.0,Montana,M,Olive,Fall,3.7,No,Standard,No,30.0,Venmo,Monthly,2640.0,1,0,Mid
1995,33,Male,Sunglasses,Accessories,66.0,Nevada,M,Brown,Fall,2.9,No,Next Day Air,No,24.0,Credit Card,Weekly,1584.0,1,0,Adult
111,56,Male,Backpack,Accessories,26.0,New York,M,Black,Summer,4.0,Yes,Standard,Yes,26.0,Venmo,Fortnightly,676.0,1,1,Mid
1010,39,Male,Hoodie,Clothing,30.0,Louisiana,M,Silver,Summer,3.1,Yes,Express,Yes,11.0,Venmo,Annually,330.0,1,1,Adult
4355,46,Female,Shoes,Accessories,585.85,New York,M,Green,Spring,4.0,No,Express,No,41.0,PayPal,Quarterly,24019.850000000002,1,0,Mid
585,70,Male,Socks,Clothing,94.0,Indiana,M,White,Spring,4.7,Yes,Free Shipping,Yes,20.0,Debit Card,Monthly,1880.0,1,1,Senior
976,58,Male,Sweater,Clothing,40.0,Washington,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,2.0,Bank Transfer,Weekly,80.0,1,1,Mid
2287,67,Male,Socks,Clothing,38.0,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,35.0,Venmo,Quarterly,1330.0,1,0,Senior
1978,24,Male,Sandals,Footwear,49.0,Florida,M,Teal,Summer,2.6,No,Free Shipping,No,32.0,Bank Transfer,Annually,1568.0,1,0,Young
2228,40,Male,Scarf,Accessories,74.0,Washington,S,Gray,Summer,4.4,No,Next Day Air,No,42.0,Credit Card,Fortnightly,3108.0,1,0,Adult
2019,60,Male,Backpack,Accessories,97.0,Arkansas,S,Gold,Fall,4.5,No,Store Pickup,No,20.0,Bank Transfer,Weekly,1940.0,1,0,Mid
638,21,Male,Sweater,Clothing,20.0,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,46.0,Cash,Fortnightly,920.0,1,1,Young
3357,39,Female,Jeans,Clothing,48.0,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,13.0,PayPal,Bi-Weekly,624.0,1,0,Adult
777,49,Male,Shirt,Clothing,60.0,Alabama,M,Maroon,Spring,5.0,Yes,Standard,Yes,8.0,Venmo,Every 3 Months,480.0,1,1,Mid
2439,32,Male,Jeans,Clothing,20.0,Delaware,S,Cyan,Winter,3.4,No,Express,No,30.0,Venmo,Weekly,600.0,1,0,Adult
2690,29,Female,Blouse,Clothing,35.0,Wyoming,M,Orange,Fall,3.9,No,Standard,No,47.0,PayPal,Quarterly,1645.0,1,0,Adult
2552,29,Male,Shoes,Footwear,32.0,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,40.0,Debit Card,Annually,1280.0,1,0,Adult
3526,45,Female,Sunglasses,Accessories,38.0,Wyoming,L,Olive,Winter,3.5,No,Standard,No,47.0,Bank Transfer,Annually,1786.0,1,0,Mid
406,41,Male,Jeans,Clothing,74.0,South Carolina,S,Silver,Summer,3.8,Yes,Standard,Yes,15.0,Cash,Annually,1110.0,1,1,Mid
2326,44,Male,Boots,Footwear,55.0,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,47.0,Cash,Weekly,2585.0,1,0,Mid
2934,27,Female,Hat,Accessories,52.0,Illinois,M,Brown,Summer,3.8,No,Standard,No,28.0,Venmo,Monthly,1456.0,1,0,Adult
116,53,Male,Skirt,Clothing,94.0,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,48.0,Debit Card,Every 3 Months,4512.0,1,1,Mid
3208,67,Female,Socks,Clothing,29.0,Arizona,XL,Beige,Summer,2.7,No,Next Day Air,No,14.0,PayPal,Annually,406.0,1,0,Senior
1841,42,Male,Sandals,Footwear,98.0,Wyoming,M,Gold,Winter,2.6,No,Store Pickup,No,46.0,Bank Transfer,Every 3 Months,4508.0,1,0,Mid
583,40,Male,Jacket,Outerwear,77.0,Colorado,L,Turquoise,Spring,4.9,Yes,Store Pickup,Yes,2.0,Bank Transfer,Quarterly,154.0,1,1,Adult
1698,36,Male,Shirt,Clothing,87.0,South Carolina,L,Lavender,Fall,3.5,No,Next Day Air,No,48.0,Credit Card,Every 3 Months,4176.0,1,0,Adult
739,56,Male,Sunglasses,Accessories,31.0,Minnesota,L,Orange,Winter,3.5,Yes,2-Day Shipping,Yes,27.0,Venmo,Quarterly,837.0,1,1,Mid
3142,36,Female,Sunglasses,Accessories,30.0,Mississippi,S,Peach,Winter,4.9,No,Express,No,47.0,Credit Card,Bi-Weekly,1410.0,1,0,Adult
3538,57,Female,Handbag,Accessories,92.0,Georgia,M,Gray,Spring,3.5,No,Standard,No,40.0,Credit Card,Every 3 Months,3680.0,1,0,Mid
2249,63,Male,T-shirt,Clothing,66.0,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,19.0,PayPal,Fortnightly,1254.0,1,0,Senior
1054,59,Male,Blouse,Clothing,70.0,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,10.0,Debit Card,Bi-Weekly,700.0,1,1,Mid
346,48,Male,Shoes,Footwear,59.0,Wyoming,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,27.0,Bank Transfer,Annually,1593.0,1,1,Mid
1387,68,Male,Jacket,Outerwear,56.0,Oregon,M,Silver,Fall,4.0,No,Next Day Air,Yes,4.0,Debit Card,Quarterly,224.0,1,1,Senior
1399,30,Male,Dress,Clothing,45.0,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,25.0,Credit Card,Weekly,1125.0,1,1,Adult
1900,32,Male,Shorts,Clothing,40.0,New York,L,Maroon,Winter,4.2,No,Store Pickup,No,42.0,PayPal,Weekly,1680.0,1,0,Adult
2323,39,Male,Coat,Outerwear,84.0,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,21.0,Venmo,Fortnightly,1764.0,1,0,Adult
2750,64,Female,Jacket,Outerwear,53.0,Vermont,M,Cyan,Spring,3.4,No,Standard,No,15.0,Bank Transfer,Annually,795.0,1,0,Senior
922,70,Male,Coat,Outerwear,24.0,South Dakota,L,Silver,Summer,4.1,Yes,Express,Yes,18.0,PayPal,Weekly,432.0,1,1,Senior
78,22,Male,Dress,Clothing,53.0,Delaware,L,Gold,Summer,3.3,Yes,Next Day Air,Yes,36.0,Debit Card,Fortnightly,1908.0,1,1,Young
651,34,Male,Gloves,Accessories,40.0,Florida,M,Magenta,Spring,3.9,Yes,Next Day Air,Yes,12.0,Bank Transfer,Annually,480.0,1,1,Adult
1933,42,Male,Hoodie,Clothing,36.0,Maryland,M,White,Spring,5.0,No,Free Shipping,No,47.0,Credit Card,Every 3 Months,1692.0,1,0,Mid
1747,65,Male,Handbag,Accessories,44.0,Alabama,L,Brown,Summer,3.1,No,Store Pickup,No,44.0,Bank Transfer,Fortnightly,1936.0,1,0,Senior
27,38,Male,Jewelry,Accessories,20.0,Nevada,M,Red,Spring,3.6,Yes,Next Day Air,Yes,13.0,Credit Card,Annually,260.0,1,1,Adult
325,37,Male,Shirt,Clothing,82.0,Wyoming,M,Olive,Summer,4.8,Yes,Standard,Yes,37.0,Venmo,Quarterly,3034.0,1,1,Adult
4237,27,Male,Headphones,Clothing,297.78,Los Angeles,S,Green,Winter,5.0,Yes,Express,Yes,44.0,Cash,Quarterly,13102.32,1,1,Adult
1287,40,Male,Gloves,Accessories,49.0,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,Yes,44.0,Debit Card,Fortnightly,2156.0,1,1,Adult
1102,30,Male,Gloves,Accessories,76.0,Delaware,XL,Silver,Fall,3.0,No,Free Shipping,Yes,39.0,Cash,Fortnightly,2964.0,1,1,Adult
1323,23,Male,Pants,Clothing,74.0,Washington,M,Violet,Winter,4.0,No,Next Day Air,Yes,17.0,Bank Transfer,Quarterly,1258.0,1,1,Young
1115,55,Male,Skirt,Clothing,25.0,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,47.0,Bank Transfer,Every 3 Months,1175.0,1,1,Mid
1656,37,Male,Sweater,Clothing,81.0,Arizona,L,Gold,Spring,3.2,No,Next Day Air,Yes,4.0,PayPal,Monthly,324.0,1,1,Adult
3706,28,Female,Skirt,Clothing,65.0,Colorado,L,Teal,Summer,3.2,No,Free Shipping,No,2.0,Debit Card,Annually,130.0,1,0,Adult
503,59,Male,Pants,Clothing,30.0,South Carolina,S,Cyan,Fall,2.8,Yes,Express,Yes,8.0,PayPal,Fortnightly,240.0,1,1,Mid
2879,63,Female,Dress,Clothing,86.0,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,13.0,Bank Transfer,Annually,1118.0,1,0,Senior
1150,21,Male,Jewelry,Accessories,42.0,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,40.0,Venmo,Annually,1680.0,1,1,Young
3089,34,Female,Dress,Clothing,64.0,Arkansas,M,Teal,Spring,3.3,No,Store Pickup,No,35.0,Bank Transfer,Quarterly,2240.0,1,0,Adult
3433,36,Female,Boots,Footwear,44.0,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,46.0,PayPal,Every 3 Months,2024.0,1,0,Adult
432,43,Male,Hat,Accessories,76.0,New Hampshire,L,Cyan,Winter,3.4,Yes,Store Pickup,Yes,33.0,Cash,Fortnightly,2508.0,1,1,Mid
2386,41,Male,Scarf,Accessories,31.0,Oklahoma,M,Brown,Fall,3.8,No,Express,No,12.0,PayPal,Weekly,372.0,1,0,Mid
2684,68,Female,Backpack,Accessories,30.0,Montana,M,Indigo,Summer,4.2,No,Next Day Air,No,21.0,Cash,Fortnightly,630.0,1,0,Senior
3024,50,Female,Backpack,Accessories,31.0,Indiana,M,Brown,Summer,2.9,No,Express,No,4.0,PayPal,Quarterly,124.0,1,0,Mid
3492,22,Female,Pants,Clothing,28.0,Maine,M,Orange,Winter,4.3,No,Express,No,15.0,Cash,Monthly,420.0,1,0,Young
2478,25,Male,Gloves,Accessories,40.0,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,29.0,PayPal,Weekly,1160.0,1,0,Young
2498,35,Male,Backpack,Accessories,40.0,Colorado,M,Violet,Summer,4.2,No,Standard,No,28.0,Bank Transfer,Annually,1120.0,1,0,Adult
3609,24,Female,Gloves,Accessories,56.0,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,2.0,Cash,Every 3 Months,112.0,1,0,Young
855,21,Male,Pants,Clothing,44.0,California,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,22.0,Venmo,Monthly,968.0,1,1,Young
3045,21,Female,Boots,Footwear,67.0,North Carolina,M,Magenta,Winter,2.7,No,Free Shipping,No,10.0,Bank Transfer,Quarterly,670.0,1,0,Young
3113,19,Female,Blouse,Clothing,97.0,Texas,S,Green,Fall,3.8,No,Express,No,26.0,Venmo,Annually,2522.0,1,0,Young
1781,67,Male,Jewelry,Accessories,81.0,North Dakota,S,Gray,Summer,4.2,No,Next Day Air,No,49.0,Credit Card,Weekly,3969.0,1,0,Senior
1453,60,Male,Jacket,Outerwear,25.0,Colorado,L,Blue,Spring,4.7,No,2-Day Shipping,Yes,11.0,Bank Transfer,Quarterly,275.0,1,1,Mid
2813,66,Female,Hoodie,Clothing,91.0,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,No,1.0,Credit Card,Every 3 Months,91.0,0,0,Senior
1677,27,Male,Sunglasses,Accessories,44.0,West Virginia,M,Cyan,Winter,3.1,No,Next Day Air,Yes,34.0,Bank Transfer,Weekly,1496.0,1,1,Adult
2157,38,Male,Skirt,Clothing,83.0,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,No,41.0,Debit Card,Bi-Weekly,3403.0,1,0,Adult
3243,45,Female,Socks,Clothing,74.0,Oregon,S,Beige,Fall,2.8,No,Express,No,17.0,Venmo,Weekly,1258.0,1,0,Mid
2639,22,Male,Shirt,Clothing,34.0,Hawaii,S,Black,Spring,4.2,No,Store Pickup,No,35.0,Credit Card,Annually,1190.0,1,0,Young
979,56,Male,Gloves,Accessories,40.0,Colorado,M,Turquoise,Summer,2.5,Yes,Standard,Yes,33.0,Credit Card,Weekly,1320.0,1,1,Mid
3164,49,Female,Pants,Clothing,66.0,Nebraska,XL,Turquoise,Summer,2.8,No,Express,No,36.0,Cash,Monthly,2376.0,1,0,Mid
3838,45,Female,Hoodie,Clothing,100.0,New Mexico,M,Green,Spring,4.8,No,Free Shipping,No,33.0,Bank Transfer,Fortnightly,3300.0,1,0,Mid
2372,67,Male,Socks,Clothing,25.0,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,28.0,Debit Card,Annually,700.0,1,0,Senior
3385,39,Female,Hoodie,Clothing,24.0,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,9.0,Venmo,Quarterly,216.0,1,0,Adult
3834,44,Female,Jacket,Outerwear,93.0,Arizona,L,Gray,Summer,4.6,No,Free Shipping,No,17.0,PayPal,Every 3 Months,1581.0,1,0,Mid
3642,51,Female,Jacket,Outerwear,45.0,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,39.0,Bank Transfer,Every 3 Months,1755.0,1,0,Mid
3678,32,Female,Backpack,Accessories,30.0,Michigan,M,Gray,Fall,2.8,No,Standard,No,43.0,Cash,Annually,1290.0,1,0,Adult
373,24,Male,Sweater,Clothing,85.0,Pennsylvania,L,Orange,Summer,3.7,Yes,Standard,Yes,7.0,Debit Card,Weekly,595.0,1,1,Young
3256,57,Female,Shorts,Clothing,40.0,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,36.0,Bank Transfer,Monthly,1440.0,1,0,Mid
2795,33,Female,Jacket,Outerwear,24.0,New York,M,Gold,Fall,3.3,No,Standard,No,7.0,Cash,Fortnightly,168.0,1,0,Adult
2138,27,Male,Socks,Clothing,51.0,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,No,20.0,Credit Card,Every 3 Months,1020.0,1,0,Adult
3475,41,Female,Pants,Clothing,82.0,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,18.0,Venmo,Monthly,1476.0,1,0,Mid
1791,50,Male,Gloves,Accessories,26.0,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,31.0,PayPal,Bi-Weekly,806.0,1,0,Mid
846,31,Male,Belt,Accessories,21.0,Michigan,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,30.0,Venmo,Monthly,630.0,1,1,Adult
2110,59,Male,Jewelry,Accessories,31.0,California,L,Peach,Fall,2.7,No,Free Shipping,No,28.0,Venmo,Every 3 Months,868.0,1,0,Mid
685,63,Male,Hat,Accessories,82.0,Alabama,M,Yellow,Summer,4.7,Yes,Express,Yes,42.0,Debit Card,Monthly,3444.0,1,1,Senior
747,40,Male,Sandals,Footwear,45.0,Michigan,M,Red,Winter,2.5,Yes,Free Shipping,Yes,47.0,Credit Card,Annually,2115.0,1,1,Adult
775,42,Male,Hat,Accessories,46.0,Nevada,M,Yellow,Summer,3.5,Yes,Standard,Yes,11.0,Credit Card,Quarterly,506.0,1,1,Mid
1329,37,Male,Sweater,Clothing,97.0,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,40.0,Bank Transfer,Weekly,3880.0,1,1,Adult
438,45,Male,Jewelry,Accessories,50.0,New Mexico,M,Peach,Summer,2.6,Yes,Next Day Air,Yes,41.0,PayPal,Annually,2050.0,1,1,Mid
3645,35,Female,Blouse,Clothing,32.0,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,18.0,Venmo,Weekly,576.0,1,0,Adult
82,67,Male,Shoes,Footwear,96.0,Virginia,L,Maroon,Summer,2.6,Yes,Express,Yes,36.0,Credit Card,Every 3 Months,3456.0,1,1,Senior
3712,69,Female,Hat,Accessories,62.0,Texas,XL,Peach,Fall,3.2,No,Free Shipping,No,33.0,Cash,Annually,2046.0,1,0,Senior
2468,27,Male,Shorts,Clothing,72.0,New Jersey,M,Lavender,Spring,3.6,No,Express,No,28.0,Credit Card,Annually,2016.0,1,0,Adult
28,56,Male,Shorts,Clothing,56.0,Kentucky,L,Cyan,Summer,5.0,Yes,Next Day Air,Yes,7.0,Bank Transfer,Every 3 Months,392.0,1,1,Mid
2935,38,Female,Gloves,Accessories,22.0,Idaho,M,Orange,Fall,4.7,No,Next Day Air,No,41.0,Bank Transfer,Quarterly,902.0,1,0,Adult
375,69,Male,Jewelry,Accessories,78.0,Ohio,S,Purple,Spring,5.0,Yes,Store Pickup,Yes,39.0,Bank Transfer,Monthly,3042.0,1,1,Senior
1679,41,Male,Pants,Clothing,71.0,Ohio,S,Magenta,Summer,4.8,No,2-Day Shipping,No,30.0,Venmo,Fortnightly,2130.0,1,0,Mid
3293,62,Female,Handbag,Accessories,23.0,Missouri,L,Gray,Spring,4.9,No,Standard,No,18.0,Bank Transfer,Fortnightly,414.0,1,0,Senior
2695,66,Female,Sunglasses,Accessories,27.0,Louisiana,M,Olive,Spring,4.9,No,Express,No,34.0,Credit Card,Every 3 Months,918.0,1,0,Senior
1838,41,Male,Hat,Accessories,77.0,Montana,M,Beige,Winter,4.8,No,Free Shipping,No,8.0,Venmo,Monthly,616.0,1,0,Mid
449,32,Male,Gloves,Accessories,23.0,Missouri,M,Yellow,Summer,3.4,Yes,Next Day Air,Yes,35.0,Bank Transfer,Fortnightly,805.0,1,1,Adult
815,31,Male,Shirt,Clothing,62.0,Minnesota,M,Pink,Winter,3.8,Yes,Express,Yes,8.0,PayPal,Monthly,496.0,1,1,Adult
3007,37,Female,Dress,Clothing,99.0,Utah,M,Olive,Summer,3.7,No,Store Pickup,No,17.0,Venmo,Bi-Weekly,1683.0,1,0,Adult
1463,38,Male,Sneakers,Footwear,90.0,Utah,S,Charcoal,Summer,4.8,No,2-Day Shipping,Yes,2.0,Venmo,Quarterly,180.0,1,1,Adult
3156,22,Female,Handbag,Accessories,90.0,Montana,M,Brown,Fall,4.3,No,Free Shipping,No,34.0,Cash,Annually,3060.0,1,0,Young
3245,65,Female,Sweater,Clothing,81.0,Arkansas,M,Black,Fall,4.7,No,Express,No,42.0,Credit Card,Annually,3402.0,1,0,Senior
3661,19,Female,Shoes,Footwear,74.0,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,13.0,Bank Transfer,Fortnightly,962.0,1,0,Young
2518,64,Male,Shirt,Clothing,38.0,Wyoming,L,Orange,Spring,2.9,No,Standard,No,10.0,Venmo,Annually,380.0,1,0,Senior
840,48,Male,Shirt,Clothing,31.0,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,10.0,Debit Card,Every 3 Months,310.0,1,1,Mid
640,54,Male,Dress,Clothing,24.0,Mississippi,L,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,50.0,Credit Card,Annually,1200.0,1,1,Mid
3866,25,Female,Shorts,Clothing,42.0,Nebraska,M,Olive,Spring,4.2,No,Store Pickup,No,28.0,Cash,Every 3 Months,1176.0,1,0,Young
3333,27,Female,T-shirt,Clothing,23.0,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,1.0,PayPal,Bi-Weekly,23.0,0,0,Adult
907,41,Male,Pants,Clothing,56.0,South Carolina,M,Red,Spring,4.2,Yes,Standard,Yes,21.0,Debit Card,Bi-Weekly,1176.0,1,1,Mid
748,51,Male,Shorts,Clothing,74.0,Oklahoma,L,Gold,Spring,4.4,Yes,Next Day Air,Yes,13.0,Bank Transfer,Weekly,962.0,1,1,Mid
1403,62,Male,Sunglasses,Accessories,21.0,North Dakota,L,White,Summer,3.1,No,Express,Yes,47.0,PayPal,Monthly,987.0,1,1,Senior
4361,20,Other,Shirt,Accessories,238.88,Houston,L,White,Summer,2.0,Yes,Standard,Yes,29.0,Cash,Quarterly,6927.5199999999995,1,1,Young
1982,69,Male,Shoes,Footwear,91.0,Michigan,L,Violet,Summer,4.7,No,Express,No,42.0,PayPal,Quarterly,3822.0,1,0,Senior
2418,21,Male,Backpack,Accessories,24.0,Alaska,M,Olive,Fall,3.3,No,Standard,No,32.0,Venmo,Fortnightly,768.0,1,0,Young
2159,19,Male,Gloves,Accessories,84.0,Massachusetts,XL,Olive,Spring,4.6,No,Standard,No,9.0,Bank Transfer,Fortnightly,756.0,1,0,Young
1630,35,Male,Blouse,Clothing,88.0,North Dakota,S,Silver,Spring,3.3,No,Next Day Air,Yes,13.0,Venmo,Quarterly,1144.0,1,1,Adult
3290,31,Female,Backpack,Accessories,50.0,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,No,16.0,Venmo,Every 3 Months,800.0,1,0,Adult
1304,34,Male,Blouse,Clothing,32.0,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,10.0,Credit Card,Annually,320.0,1,1,Adult
3146,57,Female,Handbag,Accessories,29.0,Texas,XL,Purple,Spring,4.6,No,Standard,No,16.0,PayPal,Fortnightly,464.0,1,0,Mid
3016,37,Female,Scarf,Accessories,21.0,Wyoming,XL,Lavender,Spring,2.8,No,Express,No,27.0,Bank Transfer,Bi-Weekly,567.0,1,0,Adult
410,35,Male,Shorts,Clothing,51.0,Minnesota,M,Brown,Winter,3.3,Yes,2-Day Shipping,Yes,32.0,Bank Transfer,Monthly,1632.0,1,1,Adult
101,62,Male,Sunglasses,Accessories,98.0,South Dakota,M,Maroon,Fall,2.7,Yes,Express,Yes,31.0,Cash,Fortnightly,3038.0,1,1,Senior
3222,21,Female,T-shirt,Clothing,76.0,New Hampshire,M,Yellow,Winter,3.2,No,Standard,No,28.0,Cash,Annually,2128.0,1,0,Young
549,36,Male,Backpack,Accessories,64.0,Nebraska,M,Black,Winter,4.6,Yes,Store Pickup,Yes,41.0,Debit Card,Every 3 Months,2624.0,1,1,Adult
1157,20,Male,Shoes,Footwear,21.0,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,6.0,Venmo,Every 3 Months,126.0,1,1,Young
1511,55,Male,Blouse,Clothing,30.0,Maryland,XL,Gray,Fall,3.0,No,Free Shipping,Yes,31.0,Venmo,Annually,930.0,1,1,Mid
1921,51,Male,Blouse,Clothing,84.0,Connecticut,M,Purple,Spring,2.8,No,Standard,No,40.0,Cash,Every 3 Months,3360.0,1,0,Mid
1445,32,Male,Sweater,Clothing,36.0,Vermont,L,Pink,Fall,3.8,No,Express,Yes,26.0,Cash,Quarterly,936.0,1,1,Adult
1525,22,Male,Socks,Clothing,76.0,Massachusetts,L,Pink,Summer,4.4,No,Free Shipping,Yes,6.0,Cash,Bi-Weekly,456.0,1,1,Young
2979,53,Female,Shorts,Clothing,56.0,Idaho,S,Cyan,Spring,3.9,No,Free Shipping,No,49.0,Bank Transfer,Fortnightly,2744.0,1,0,Mid
600,51,Male,Boots,Footwear,26.0,Massachusetts,L,Teal,Spring,4.2,Yes,Standard,Yes,27.0,Debit Card,Every 3 Months,702.0,1,1,Mid
2662,43,Female,Boots,Footwear,96.0,Michigan,XL,Olive,Fall,4.8,No,Express,No,20.0,Bank Transfer,Annually,1920.0,1,0,Mid
938,32,Male,Shorts,Clothing,24.0,Iowa,M,Magenta,Summer,2.7,Yes,Express,Yes,18.0,Venmo,Quarterly,432.0,1,1,Adult
3751,42,Female,Hoodie,Clothing,88.0,Arizona,M,Gold,Fall,3.1,No,Free Shipping,No,5.0,PayPal,Monthly,440.0,1,0,Mid
2171,40,Male,Sweater,Clothing,32.0,South Carolina,M,Turquoise,Fall,4.0,No,Next Day Air,No,37.0,Venmo,Every 3 Months,1184.0,1,0,Adult
1171,57,Male,Skirt,Clothing,62.0,Illinois,S,Red,Spring,3.2,No,Express,Yes,33.0,Cash,Bi-Weekly,2046.0,1,1,Mid
219,28,Male,T-shirt,Clothing,45.0,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,8.0,Credit Card,Quarterly,360.0,1,1,Adult
3360,43,Female,Sunglasses,Accessories,74.0,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,29.0,Debit Card,Monthly,2146.0,1,0,Mid
3505,65,Female,Handbag,Accessories,41.0,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,50.0,Venmo,Monthly,2050.0,1,0,Senior
1276,55,Male,Sweater,Clothing,32.0,Arkansas,S,Turquoise,Fall,4.5,No,Standard,Yes,1.0,PayPal,Monthly,32.0,0,1,Mid
2775,56,Female,Boots,Footwear,40.0,Oklahoma,L,Yellow,Fall,4.1,No,Standard,No,42.0,Credit Card,Quarterly,1680.0,1,0,Mid
1369,21,Male,Shirt,Clothing,36.0,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,2.0,Cash,Weekly,72.0,1,1,Young
1608,49,Male,Shorts,Clothing,72.0,Vermont,S,Gray,Fall,2.7,No,Free Shipping,Yes,43.0,Debit Card,Quarterly,3096.0,1,1,Mid
1946,35,Male,Hoodie,Clothing,38.0,Georgia,M,Gold,Winter,2.9,No,2-Day Shipping,No,9.0,Credit Card,Every 3 Months,342.0,1,0,Adult
2188,37,Male,Blouse,Clothing,78.0,Idaho,M,Violet,Spring,4.4,No,Free Shipping,No,20.0,PayPal,Annually,1560.0,1,0,Adult
1725,42,Male,Shoes,Footwear,72.0,Delaware,S,Teal,Winter,3.3,No,Free Shipping,No,21.0,PayPal,Weekly,1512.0,1,0,Mid
483,41,Male,Belt,Accessories,42.0,Connecticut,M,Yellow,Winter,2.5,Yes,2-Day Shipping,Yes,11.0,Venmo,Annually,462.0,1,1,Mid
520,19,Male,Belt,Accessories,54.0,Minnesota,L,Blue,Summer,4.4,Yes,2-Day Shipping,Yes,17.0,Bank Transfer,Quarterly,918.0,1,1,Young
3823,70,Female,Hat,Accessories,41.0,Kansas,S,Gold,Spring,3.2,No,Free Shipping,No,17.0,PayPal,Every 3 Months,697.0,1,0,Senior
3892,36,Female,Dress,Clothing,30.0,Colorado,L,Peach,Winter,4.7,No,Free Shipping,No,6.0,Bank Transfer,Quarterly,180.0,1,0,Adult
